iter,theta,mu,d_inf,gap,factorizations
120,-2.475859829933012e-04,1.080309073617995e-01,1.005285661629907e+00,-7.964290066560409e-03,1
121,-2.421427266977493e-04,1.080572497737231e-01,1.005230576599520e+00,-7.788928328700706e-03,1
122,-2.368495332203930e-04,1.080830121486843e-01,1.005176289238600e+00,-7.618403809033225e-03,1
123,-2.317021315779814e-04,1.081082104804212e-01,1.005122781586744e+00,-7.452578674669752e-03,1
124,-2.266963780453529e-04,1.081328603074117e-01,1.005070036289624e+00,-7.291319209112856e-03,1
125,-2.218282520474142e-04,1.081569767264419e-01,1.005018036572281e+00,-7.134495678904784e-03,1
126,-2.170938522116987e-04,1.081805744057364e-01,1.004966766213906e+00,-6.981982205299886e-03,1
127,-2.124893925686707e-04,1.082036675976663e-01,1.004916209524125e+00,-6.833656641045849e-03,1
128,-2.080111988880341e-04,1.082262701510538e-01,1.004866351320675e+00,-6.689400451293182e-03,1
129,-2.036557051441229e-04,1.082483955230837e-01,1.004817176908257e+00,-6.549098598984671e-03,1
130,-1.994194501002218e-04,1.082700567908405e-01,1.004768672058592e+00,-6.412639433968081e-03,1
131,-1.952990740137408e-04,1.082912666624786e-01,1.004720822991350e+00,-6.279914586198032e-03,1
132,-1.912913154528064e-04,1.083120374880433e-01,1.004673616356074e+00,-6.150818862415974e-03,1
133,-1.873930082206313e-04,1.083323812699511e-01,1.004627039214799e+00,-6.025250146457495e-03,1
134,-1.836010783858169e-04,1.083523096731421e-01,1.004581079025591e+00,-5.903109302977327e-03,1
135,-1.799125414157528e-04,1.083718340349160e-01,1.004535723626749e+00,-5.784300084641814e-03,1
136,-1.763244994031158e-04,1.083909653744627e-01,1.004490961221704e+00,-5.668729042074716e-03,1
137,-1.728341383898615e-04,1.084097144020961e-01,1.004446780364727e+00,-5.556305437373510e-03,1
138,-1.694387257797997e-04,1.084280915282041e-01,1.004403169947169e+00,-5.446941160105467e-03,1
139,-1.661356078399213e-04,1.084461068719209e-01,1.004360119184422e+00,-5.340550646540265e-03,1
140,-1.629222072844152e-04,1.084637702695348e-01,1.004317617603476e+00,-5.237050801341070e-03,1
141,-1.597960209411792e-04,1.084810912826368e-01,1.004275655031002e+00,-5.136360922026739e-03,1
142,-1.567546174979006e-04,1.084980792060211e-01,1.004234221582071e+00,-5.038402626023952e-03,1
143,-1.537956353202225e-04,1.085147430753456e-01,1.004193307649289e+00,-4.943099780053473e-03,1
144,-1.509167803512670e-04,1.085310916745590e-01,1.004152903892529e+00,-4.850378432120550e-03,1
145,-1.481158240727901e-04,1.085471335431043e-01,1.004113001229069e+00,-4.760166745622740e-03,1
146,-1.453906015388471e-04,1.085628769829049e-01,1.004073590824229e+00,-4.672394935600011e-03,1
147,-1.427390094745732e-04,1.085783300651415e-01,1.004034664082376e+00,-4.586995207411348e-03,1
148,-1.401590044334449e-04,1.085935006368254e-01,1.003996212638428e+00,-4.503901696917723e-03,1
149,-1.376486010194005e-04,1.086083963271758e-01,1.003958228349662e+00,-4.423050413226548e-03,1
150,-1.352058701629859e-04,1.086230245538080e-01,1.003920703287919e+00,-4.344379182747105e-03,1
151,-1.328289374543152e-04,1.086373925287369e-01,1.003883629732181e+00,-4.267827595352713e-03,1
152,-1.305159815276785e-04,1.086515072642031e-01,1.003847000161403e+00,-4.193336952255322e-03,1
153,-1.282652325004633e-04,1.086653755783275e-01,1.003810807247734e+00,-4.120850215372229e-03,1
154,-1.260749704571036e-04,1.086790041005982e-01,1.003775043849963e+00,-4.050311958469166e-03,1
155,-1.239435239854637e-04,1.086923992771969e-01,1.003739703007291e+00,-3.981668319799070e-03,1
156,-1.218692687529773e-04,1.087055673761689e-01,1.003704777933331e+00,-3.914866956055363e-03,1
157,-1.198506261370691e-04,1.087185144924402e-01,1.003670262010352e+00,-3.849856998268564e-03,1
158,-1.178860618855759e-04,1.087312465526910e-01,1.003636148783811e+00,-3.786589008303309e-03,1
159,-1.159740848290862e-04,1.087437693200841e-01,1.003602431957055e+00,-3.725014937479898e-03,1
