iter,theta,mu,d_inf,gap,factorizations
232,-1.074872117882350e-05,4.466165722686341e-01,1.020767943428236e+00,-5.620189228636718e-04,1
233,-1.156301430580422e-05,4.466221342307617e-01,1.013286880939346e+00,-6.021434121663560e-04,1
234,-1.233439617001320e-05,4.466280988389416e-01,1.014272195960167e+00,-6.397153203430150e-04,1
235,-1.304098219994936e-05,4.466344405276647e-01,1.016259915237221e+00,-6.736752264160373e-04,1
236,-1.364666191210213e-05,4.466411231384271e-01,1.018041160158763e+00,-7.022485969514491e-04,1
237,-1.410638872997783e-05,4.466480927685684e-01,1.019556930380987e+00,-7.232117446029918e-04,1
238,-1.437210146938909e-05,4.466552732796918e-01,1.020759728806953e+00,-7.341903576651987e-04,1
239,-1.439863039798437e-05,4.466625647913813e-01,1.021615472507488e+00,-7.329577092498596e-04,1
240,-1.414901758415181e-05,4.466698451570105e-01,1.022104461631235e+00,-7.177034889487288e-04,1
241,-1.359880254232328e-05,4.466769741278688e-01,1.022221436238862e+00,-6.872503209045533e-04,1
242,-1.273897231904436e-05,4.466837996824702e-01,1.030635221318861e+00,-6.412025461273174e-04,1
243,-1.157743235402895e-05,4.466901658436871e-01,1.039976932803458e+00,-5.800198504886112e-04,1
244,-1.013900453420998e-05,4.466959212321663e-01,1.049434852505109e+00,-5.050159807922228e-04,1
245,-8.464088699738222e-06,4.467009276069082e-01,1.058485437322892e+00,-4.182894409083815e-04,1
246,-6.606224033010803e-06,4.467050677128093e-01,1.066649182340734e+00,-3.225982027075247e-04,1
247,-4.628852300166406e-06,4.467082518753178e-01,1.073527880419255e+00,-2.211938499492305e-04,1
248,-2.601614537023636e-06,4.467104229365280e-01,1.078828775875174e+00,-1.176321168863126e-04,1
249,-5.965090829871795e-07,4.467115592966653e-01,1.082373207252282e+00,-1.557661941475885e-05,1
250,1.315792974394401e-06,4.467116759928800e-01,1.084090997064482e+00,8.138903711696344e-05,1
251,3.069231844904144e-06,4.467108238991246e-01,1.084004431003246e+00,1.699282962981385e-04,1
252,4.605065590118138e-06,4.467090872556422e-01,1.082206655521969e+00,2.470887506618169e-04,1
253,5.873893517630576e-06,4.467065798274587e-01,1.078838906373534e+00,3.104038875036963e-04,1
254,6.836960232908821e-06,4.467034400454146e-01,1.074069753630873e+00,3.579576489478598e-04,1
255,7.466765729107885e-06,4.466998255015956e-01,1.068078126530330e+00,3.884131573705929e-04,1
256,7.747056584780695e-06,4.466959071575083e-01,1.061040680291016e+00,4.010095312700912e-04,1
257,7.672308428120746e-06,4.466918635840968e-01,1.053123258215344e+00,3.955325428535161e-04,1
258,7.246829824284750e-06,4.466878754951837e-01,1.044475778532654e+00,3.722659093803315e-04,1
259,6.483623092068865e-06,4.466841207679990e-01,1.035229741697593e+00,3.319302969941873e-04,1
260,5.403130375211528e-06,4.466807700736710e-01,1.025497598356850e+00,2.756167473272342e-04,1
261,4.031976094653038e-06,4.466779831734508e-01,1.016108414902926e+00,2.047203447439472e-04,1
262,2.401792769559074e-06,4.466759058782703e-01,1.015651194943515e+00,1.208786863315936e-04,1
263,5.481894086804003e-07,4.466746676235971e-01,1.015068869178022e+00,2.591826482500892e-05,1
264,-1.490107064212796e-06,4.466743795804644e-01,1.014373659344425e+00,-7.818962979300181e-05,1
265,-3.671933773272822e-06,4.466751332074848e-01,1.013576569655968e+00,-1.893632976646131e-04,1
266,-5.954216974492678e-06,4.466769991467385e-01,1.012687219636902e+00,-3.054363424688233e-04,1
267,-8.292378136449375e-06,4.466800263767962e-01,1.011713823683000e+00,-4.241767086021753e-04,1
268,-1.064067113750953e-05,4.466842415561141e-01,1.010663301506192e+00,-5.433016958988901e-04,1
269,-1.295250675325490e-05,4.466896485165741e-01,1.009541498504541e+00,-6.604919383192964e-04,1
270,-1.518082058676108e-05,4.466962278968122e-01,1.008353491544922e+00,-7.734073443224077e-04,1
271,-1.727853506809812e-05,4.467039369349503e-01,1.007103953594065e+00,-8.797077234419248e-04,1
272,-1.919915577211497e-05,4.467127094675946e-01,1.005797550049844e+00,-9.770802932465017e-04,1
273,-2.089752827528203e-05,4.467224562039016e-01,1.004439340344116e+00,-1.063275535759800e-03,1
274,-2.233076489506580e-05,4.467330653582121e-01,1.003035160268070e+00,-1.136151999578061e-03,1
275,-2.345933239361365e-05,4.467444037307050e-01,1.002134764100771e+00,-1.193729693657275e-03,1
276,-2.424827313236923e-05,4.467563183219913e-01,1.001977324023666e+00,-1.234250749448051e-03,1
277,-2.466851449377195e-05,4.467686385543300e-01,1.002452647240055e+00,-1.256245102986497e-03,1
278,-2.469820583796315e-05,4.467811791496654e-01,1.005258565491067e+00,-1.258598133915712e-03,1
279,-2.432400998644417e-05,4.467937436840558e-01,1.007955470241798e+00,-1.240616545064910e-03,1
280,-2.354226801985695e-05,4.468061288008968e-01,1.010486420629927e+00,-1.202088328533080e-03,1
281,-2.235995305091506e-05,4.468181290238057e-01,1.012799090259908e+00,-1.143332481003512e-03,1
282,-2.079533091719920e-05,4.468295420666598e-01,1.014847535669225e+00,-1.065234229237433e-03,1
